,balance,housing,loan,day,duration,campaign,pdays,Previous
5794,5222.0,1.0,0.0,21.0,239.0,2.0,177.0,1.0
5795,484.0,1.0,0.0,6.0,128.0,1.0,0.0,0.0
5796,75.0,1.0,1.0,5.0,233.0,2.0,0.0,0.0
5797,1480.0,1.0,1.0,5.0,576.0,1.0,0.0,0.0
5798,1111.0,0.0,0.0,20.0,415.0,4.0,0.0,0.0
5799,639.0,0.0,0.0,16.0,127.0,7.0,0.0,0.0
5800,29.0,1.0,0.0,7.0,214.0,2.0,0.0,0.0
5801,6374.0,1.0,0.0,23.0,922.0,2.0,0.0,0.0
5802,363.0,1.0,1.0,17.0,184.0,1.0,0.0,0.0
5803,0.0,1.0,1.0,11.0,308.0,1.0,0.0,0.0
5804,92.0,1.0,0.0,12.0,139.0,2.0,350.0,1.0
5805,222.0,0.0,0.0,26.0,80.0,16.0,0.0,0.0
5806,249.0,1.0,0.0,6.0,129.0,1.0,0.0,0.0
5807,1450.0,1.0,0.0,14.0,356.0,1.0,314.0,2.0
5808,2290.0,0.0,0.0,15.0,54.0,1.0,0.0,0.0
5809,0.0,0.0,0.0,17.0,81.0,1.0,0.0,0.0
5810,1026.0,0.0,0.0,12.0,319.0,1.0,100.0,6.0
5811,3953.0,1.0,0.0,19.0,277.0,1.0,0.0,0.0
5812,1426.0,1.0,0.0,20.0,114.0,1.0,0.0,0.0
5813,53.0,1.0,0.0,13.0,93.0,1.0,0.0,0.0
5814,160.0,1.0,1.0,15.0,130.0,1.0,0.0,0.0
5815,171.0,0.0,0.0,19.0,1241.0,3.0,0.0,0.0
5816,3237.0,1.0,0.0,5.0,232.0,3.0,0.0,0.0
5817,192.0,0.0,0.0,22.0,423.0,1.0,0.0,0.0
5818,0.0,0.0,0.0,19.0,122.0,1.0,0.0,0.0
5819,385.0,0.0,1.0,9.0,79.0,4.0,193.0,7.0
5820,2591.0,1.0,0.0,20.0,55.0,1.0,0.0,0.0
5821,39.0,0.0,0.0,31.0,22.0,7.0,0.0,0.0
5822,44.0,0.0,0.0,6.0,256.0,1.0,0.0,0.0
5823,5432.0,1.0,1.0,17.0,707.0,1.0,149.0,2.0
5824,349.0,1.0,0.0,12.0,176.0,2.0,175.0,1.0
5825,20.0,1.0,0.0,20.0,766.0,2.0,150.0,3.0
5826,381.0,1.0,0.0,17.0,208.0,2.0,344.0,4.0
5827,4025.0,1.0,0.0,15.0,107.0,4.0,0.0,0.0
5828,167.0,0.0,1.0,28.0,201.0,3.0,0.0,0.0
5829,278.0,0.0,1.0,29.0,194.0,1.0,0.0,0.0
5830,263.0,1.0,0.0,21.0,206.0,3.0,0.0,0.0
5831,4968.0,0.0,0.0,6.0,109.0,1.0,87.0,2.0
5832,581.0,1.0,0.0,6.0,79.0,1.0,0.0,0.0
5833,682.0,0.0,0.0,27.0,472.0,3.0,0.0,0.0
5834,779.0,0.0,0.0,30.0,647.0,10.0,0.0,0.0
5835,2139.0,0.0,0.0,14.0,632.0,2.0,0.0,0.0
5836,5888.0,1.0,0.0,26.0,45.0,5.0,0.0,0.0
5837,0.0,1.0,1.0,15.0,146.0,4.0,0.0,0.0
5838,3431.0,1.0,0.0,16.0,73.0,1.0,0.0,0.0
5839,188.0,0.0,0.0,5.0,399.0,1.0,0.0,0.0
5840,3214.0,1.0,0.0,16.0,124.0,2.0,0.0,0.0
5841,873.0,1.0,0.0,12.0,119.0,1.0,167.0,3.0
5842,0.0,1.0,0.0,12.0,145.0,1.0,0.0,0.0
5843,1958.0,1.0,0.0,30.0,124.0,3.0,0.0,0.0
5844,76.0,0.0,1.0,17.0,107.0,1.0,0.0,0.0
5845,1013.0,0.0,1.0,28.0,117.0,8.0,0.0,0.0
5846,2731.0,0.0,0.0,8.0,111.0,2.0,0.0,0.0
5847,93.0,0.0,0.0,3.0,515.0,2.0,0.0,0.0
5848,173.0,0.0,0.0,18.0,205.0,4.0,0.0,0.0
5849,384.0,0.0,0.0,4.0,75.0,1.0,0.0,0.0
5850,491.0,0.0,0.0,14.0,503.0,4.0,0.0,0.0
5851,728.0,1.0,0.0,13.0,275.0,5.0,0.0,0.0
5852,411.0,1.0,0.0,16.0,948.0,1.0,0.0,0.0
5853,265.0,0.0,0.0,25.0,295.0,1.0,93.0,3.0
5854,0.0,0.0,0.0,21.0,79.0,2.0,0.0,0.0
5855,586.0,1.0,0.0,11.0,141.0,2.0,0.0,0.0
5856,0.0,1.0,0.0,26.0,166.0,2.0,0.0,0.0
5857,700.0,1.0,0.0,13.0,29.0,4.0,0.0,0.0
5858,0.0,0.0,0.0,2.0,157.0,1.0,0.0,0.0
5859,1600.0,0.0,0.0,18.0,448.0,1.0,0.0,0.0
5860,508.0,1.0,0.0,30.0,70.0,1.0,0.0,0.0
5861,486.0,0.0,0.0,7.0,229.0,5.0,0.0,0.0
5862,243.0,1.0,0.0,7.0,160.0,2.0,360.0,3.0
5863,203.0,1.0,0.0,7.0,238.0,8.0,0.0,0.0
5864,1944.0,1.0,0.0,15.0,238.0,3.0,323.0,2.0
5865,882.0,0.0,0.0,22.0,102.0,6.0,0.0,0.0
5866,2924.0,0.0,0.0,31.0,74.0,2.0,0.0,0.0
5867,20.0,0.0,0.0,18.0,52.0,1.0,0.0,0.0
5868,1417.0,1.0,0.0,6.0,60.0,3.0,0.0,0.0
5869,340.0,1.0,0.0,8.0,186.0,1.0,0.0,0.0
5870,4062.0,1.0,1.0,15.0,29.0,1.0,0.0,0.0
5871,133.0,0.0,1.0,25.0,57.0,3.0,0.0,0.0
5872,0.0,1.0,1.0,17.0,107.0,2.0,0.0,0.0
5873,8876.0,0.0,0.0,2.0,280.0,1.0,75.0,1.0
5874,423.0,1.0,1.0,20.0,139.0,2.0,96.0,7.0
5875,58.0,1.0,0.0,14.0,72.0,3.0,0.0,0.0
5876,5.0,1.0,0.0,16.0,216.0,1.0,0.0,0.0
5877,175.0,0.0,0.0,17.0,132.0,2.0,0.0,0.0
5878,1349.0,1.0,0.0,7.0,132.0,2.0,0.0,0.0
5879,6596.0,1.0,0.0,20.0,88.0,1.0,0.0,0.0
5880,1741.0,1.0,1.0,18.0,40.0,1.0,0.0,0.0
5881,25.0,1.0,0.0,4.0,188.0,2.0,0.0,0.0
5882,0.0,1.0,0.0,13.0,161.0,1.0,0.0,0.0
5883,4374.0,1.0,0.0,31.0,68.0,3.0,0.0,0.0
5884,16.0,0.0,1.0,9.0,47.0,4.0,0.0,0.0
5885,574.0,1.0,0.0,18.0,196.0,3.0,0.0,0.0
5886,615.0,1.0,0.0,15.0,133.0,1.0,0.0,0.0
5887,0.0,1.0,1.0,20.0,139.0,1.0,0.0,0.0
5888,395.0,0.0,0.0,25.0,174.0,3.0,0.0,0.0
5889,678.0,0.0,0.0,5.0,104.0,3.0,0.0,0.0
5890,25.0,0.0,0.0,12.0,121.0,2.0,0.0,0.0
5891,626.0,1.0,0.0,21.0,211.0,1.0,0.0,0.0
5892,165.0,0.0,0.0,24.0,315.0,1.0,83.0,1.0
5893,746.0,0.0,0.0,20.0,256.0,3.0,0.0,0.0
5894,376.0,0.0,1.0,28.0,49.0,3.0,183.0,4.0
5895,0.0,1.0,0.0,7.0,361.0,2.0,0.0,0.0
5896,0.0,0.0,0.0,20.0,398.0,2.0,0.0,0.0
5897,21.0,1.0,0.0,18.0,336.0,1.0,356.0,1.0
5898,3003.0,0.0,0.0,8.0,358.0,3.0,0.0,0.0
5899,92.0,0.0,0.0,2.0,101.0,1.0,92.0,5.0
5900,511.0,0.0,1.0,20.0,98.0,4.0,0.0,0.0
5901,6904.0,0.0,0.0,20.0,114.0,2.0,0.0,0.0
5902,795.0,0.0,0.0,6.0,101.0,3.0,0.0,0.0
5903,0.0,0.0,0.0,6.0,161.0,1.0,0.0,0.0
5904,166.0,0.0,0.0,25.0,392.0,6.0,0.0,0.0
5905,157.0,1.0,0.0,19.0,285.0,1.0,0.0,0.0
5906,0.0,0.0,0.0,26.0,64.0,2.0,0.0,0.0
5907,0.0,0.0,0.0,28.0,195.0,6.0,0.0,0.0
5908,174.0,0.0,0.0,6.0,290.0,2.0,0.0,0.0
5909,1536.0,1.0,0.0,17.0,41.0,1.0,301.0,4.0
5910,1114.0,0.0,0.0,17.0,283.0,1.0,0.0,0.0
5911,816.0,0.0,0.0,18.0,113.0,3.0,0.0,0.0
5912,1202.0,1.0,0.0,18.0,99.0,1.0,0.0,0.0
5913,600.0,1.0,0.0,17.0,116.0,2.0,196.0,1.0
5914,6.0,0.0,0.0,22.0,239.0,2.0,0.0,0.0
5915,2655.0,1.0,0.0,21.0,195.0,1.0,0.0,0.0
5916,499.0,1.0,0.0,15.0,338.0,1.0,0.0,0.0
5917,0.0,0.0,0.0,9.0,97.0,1.0,0.0,0.0
5918,197.0,0.0,0.0,7.0,1386.0,1.0,0.0,0.0
5919,289.0,0.0,0.0,14.0,97.0,5.0,0.0,0.0
5920,5336.0,0.0,0.0,28.0,99.0,2.0,0.0,0.0
5921,434.0,0.0,0.0,26.0,76.0,4.0,0.0,0.0
5922,691.0,1.0,1.0,16.0,517.0,1.0,255.0,1.0
5923,0.0,1.0,0.0,13.0,456.0,1.0,0.0,0.0
5924,3696.0,1.0,0.0,19.0,635.0,3.0,170.0,2.0
5925,2595.0,1.0,1.0,17.0,126.0,1.0,336.0,2.0
5926,1077.0,1.0,1.0,17.0,148.0,2.0,0.0,0.0
5927,501.0,1.0,0.0,15.0,12.0,5.0,0.0,0.0
5928,21.0,1.0,0.0,23.0,58.0,1.0,0.0,0.0
5929,797.0,1.0,0.0,20.0,62.0,4.0,0.0,0.0
5930,1659.0,1.0,0.0,30.0,120.0,6.0,0.0,0.0
5931,97.0,1.0,1.0,18.0,13.0,3.0,0.0,0.0
5932,2.0,1.0,1.0,20.0,661.0,4.0,190.0,1.0
5933,384.0,0.0,0.0,20.0,200.0,3.0,327.0,2.0
5934,63.0,0.0,0.0,25.0,36.0,3.0,0.0,0.0
5935,1327.0,1.0,1.0,26.0,76.0,2.0,0.0,0.0
5936,284.0,1.0,1.0,17.0,1426.0,2.0,318.0,6.0
5937,3395.0,1.0,0.0,18.0,92.0,1.0,188.0,1.0
5938,2038.0,1.0,0.0,20.0,148.0,1.0,0.0,0.0
5939,15.0,0.0,1.0,21.0,177.0,1.0,0.0,0.0
5940,1187.0,1.0,0.0,5.0,47.0,2.0,0.0,0.0
5941,3047.0,1.0,0.0,11.0,279.0,1.0,370.0,2.0
5942,11650.0,1.0,0.0,17.0,48.0,1.0,0.0,0.0
5943,1387.0,1.0,0.0,5.0,174.0,5.0,0.0,0.0
5944,0.0,0.0,0.0,16.0,73.0,4.0,0.0,0.0
5945,1387.0,0.0,0.0,5.0,185.0,1.0,0.0,0.0
5946,446.0,1.0,0.0,18.0,373.0,4.0,0.0,0.0
5947,275.0,0.0,0.0,26.0,31.0,8.0,0.0,0.0
5948,1655.0,1.0,0.0,18.0,155.0,2.0,0.0,0.0
5949,196.0,1.0,0.0,21.0,318.0,1.0,0.0,0.0
5950,0.0,0.0,0.0,22.0,87.0,4.0,0.0,0.0
5951,1327.0,0.0,0.0,7.0,21.0,2.0,0.0,0.0
5952,0.0,1.0,0.0,25.0,152.0,3.0,0.0,0.0
5953,206.0,0.0,0.0,13.0,376.0,4.0,0.0,0.0
5954,523.0,0.0,1.0,12.0,136.0,3.0,101.0,1.0
5955,0.0,0.0,0.0,22.0,61.0,4.0,0.0,0.0
5956,444.0,1.0,0.0,6.0,432.0,1.0,0.0,0.0
5957,1401.0,1.0,0.0,20.0,72.0,3.0,0.0,0.0
5958,205.0,0.0,0.0,18.0,197.0,3.0,0.0,0.0
5959,3957.0,1.0,0.0,11.0,58.0,3.0,334.0,3.0
5960,9645.0,0.0,1.0,26.0,130.0,10.0,0.0,0.0
5961,620.0,1.0,0.0,17.0,93.0,3.0,0.0,0.0
5962,1541.0,1.0,0.0,14.0,243.0,1.0,0.0,0.0
5963,0.0,0.0,0.0,4.0,191.0,2.0,0.0,0.0
5964,0.0,1.0,0.0,30.0,509.0,2.0,0.0,0.0
5965,197.0,1.0,0.0,17.0,307.0,1.0,0.0,0.0
5966,0.0,1.0,0.0,29.0,175.0,3.0,0.0,0.0
5967,824.0,1.0,0.0,17.0,359.0,1.0,0.0,0.0
5968,636.0,1.0,0.0,12.0,15.0,1.0,0.0,0.0
5969,19.0,1.0,0.0,4.0,56.0,1.0,271.0,1.0
5970,641.0,1.0,0.0,13.0,161.0,1.0,0.0,0.0
5971,2983.0,1.0,0.0,2.0,153.0,1.0,0.0,0.0
5972,0.0,1.0,1.0,21.0,173.0,1.0,192.0,1.0
5973,252.0,1.0,0.0,15.0,56.0,1.0,0.0,0.0
5974,119.0,0.0,0.0,5.0,112.0,2.0,0.0,0.0
5975,171.0,1.0,0.0,7.0,191.0,1.0,294.0,1.0
5976,0.0,1.0,0.0,27.0,145.0,2.0,0.0,0.0
5977,0.0,1.0,0.0,14.0,149.0,3.0,0.0,0.0
5978,455.0,1.0,1.0,29.0,122.0,10.0,0.0,0.0
5979,10.0,1.0,0.0,29.0,122.0,7.0,0.0,0.0
5980,529.0,1.0,0.0,16.0,234.0,1.0,149.0,2.0
5981,1859.0,1.0,0.0,30.0,1169.0,4.0,0.0,0.0
5982,613.0,1.0,0.0,17.0,180.0,2.0,302.0,1.0
5983,751.0,1.0,0.0,16.0,343.0,4.0,0.0,0.0
5984,0.0,0.0,0.0,27.0,38.0,6.0,0.0,0.0
5985,1471.0,1.0,1.0,13.0,236.0,3.0,0.0,0.0
5986,7503.0,1.0,0.0,4.0,25.0,1.0,0.0,0.0
5987,68.0,1.0,1.0,16.0,87.0,3.0,0.0,0.0
5988,530.0,0.0,1.0,18.0,251.0,2.0,0.0,0.0
5989,1319.0,1.0,0.0,17.0,113.0,1.0,0.0,0.0
5990,479.0,1.0,1.0,18.0,533.0,3.0,0.0,0.0
5991,360.0,0.0,0.0,20.0,98.0,2.0,0.0,0.0
5992,2163.0,0.0,0.0,5.0,317.0,1.0,0.0,0.0
5993,136.0,1.0,0.0,6.0,267.0,2.0,0.0,0.0
5994,0.0,1.0,0.0,22.0,216.0,2.0,0.0,0.0
5995,4087.0,1.0,0.0,19.0,457.0,5.0,0.0,0.0
5996,1354.0,1.0,0.0,29.0,50.0,2.0,0.0,0.0
5997,2.0,0.0,1.0,7.0,46.0,2.0,0.0,0.0
5998,2337.0,1.0,0.0,27.0,133.0,2.0,41.0,5.0
5999,514.0,1.0,1.0,7.0,138.0,1.0,168.0,1.0
6000,6212.0,1.0,0.0,5.0,574.0,2.0,0.0,0.0
6001,424.0,0.0,1.0,7.0,224.0,2.0,0.0,0.0
6002,499.0,0.0,0.0,6.0,115.0,4.0,0.0,0.0
6003,8.0,1.0,1.0,13.0,262.0,2.0,0.0,0.0
6004,1305.0,0.0,0.0,22.0,255.0,1.0,0.0,0.0
6005,300.0,1.0,0.0,9.0,338.0,4.0,0.0,0.0
6006,976.0,1.0,0.0,3.0,137.0,3.0,0.0,0.0
6007,2700.0,0.0,0.0,4.0,99.0,3.0,0.0,0.0
6008,0.0,1.0,1.0,20.0,260.0,1.0,0.0,0.0
6009,2424.0,0.0,0.0,6.0,93.0,1.0,0.0,0.0
6010,0.0,1.0,0.0,30.0,169.0,3.0,0.0,0.0
6011,2081.0,1.0,0.0,29.0,150.0,1.0,0.0,0.0
6012,189.0,0.0,0.0,22.0,90.0,2.0,0.0,0.0
6013,0.0,0.0,1.0,30.0,127.0,2.0,233.0,8.0
6014,327.0,1.0,0.0,7.0,109.0,1.0,0.0,0.0
6015,426.0,1.0,0.0,17.0,127.0,4.0,111.0,6.0
6016,1291.0,1.0,0.0,19.0,559.0,1.0,169.0,2.0
6017,3473.0,1.0,0.0,12.0,306.0,2.0,0.0,0.0
6018,434.0,1.0,0.0,12.0,63.0,3.0,0.0,0.0
6019,105.0,1.0,0.0,6.0,36.0,1.0,365.0,3.0
6020,975.0,1.0,0.0,27.0,265.0,2.0,0.0,0.0
6021,0.0,0.0,0.0,7.0,235.0,1.0,0.0,0.0
6022,62.0,1.0,1.0,13.0,120.0,1.0,0.0,0.0
6023,0.0,0.0,0.0,9.0,199.0,4.0,0.0,0.0
6024,0.0,0.0,0.0,9.0,96.0,1.0,0.0,0.0
6025,1202.0,1.0,0.0,18.0,122.0,1.0,0.0,0.0
6026,2854.0,1.0,0.0,2.0,64.0,1.0,0.0,0.0
6027,9.0,0.0,0.0,11.0,439.0,2.0,0.0,0.0
6028,203.0,0.0,1.0,19.0,177.0,1.0,0.0,0.0
6029,0.0,1.0,0.0,11.0,249.0,5.0,0.0,0.0
6030,2467.0,0.0,0.0,20.0,972.0,2.0,0.0,0.0
6031,3850.0,1.0,0.0,20.0,63.0,4.0,0.0,0.0
6032,47.0,1.0,0.0,16.0,143.0,2.0,371.0,6.0
6033,1895.0,1.0,0.0,17.0,345.0,1.0,0.0,0.0
6034,522.0,0.0,1.0,7.0,559.0,4.0,0.0,0.0
6035,0.0,1.0,0.0,16.0,253.0,2.0,0.0,0.0
6036,0.0,0.0,0.0,18.0,580.0,7.0,0.0,0.0
6037,48.0,1.0,1.0,29.0,144.0,1.0,0.0,0.0
6038,0.0,1.0,1.0,17.0,301.0,1.0,0.0,0.0
6039,201.0,0.0,1.0,14.0,53.0,8.0,0.0,0.0
6040,598.0,1.0,0.0,28.0,189.0,1.0,0.0,0.0
6041,1506.0,0.0,0.0,2.0,101.0,3.0,80.0,3.0
6042,26.0,1.0,0.0,16.0,62.0,1.0,323.0,1.0
6043,1582.0,0.0,0.0,3.0,26.0,2.0,197.0,1.0
6044,559.0,0.0,0.0,9.0,16.0,5.0,0.0,0.0
6045,0.0,1.0,0.0,16.0,157.0,2.0,0.0,0.0
6046,0.0,0.0,0.0,29.0,225.0,1.0,0.0,0.0
6047,36.0,1.0,0.0,8.0,712.0,1.0,0.0,0.0
6048,512.0,0.0,0.0,28.0,70.0,1.0,0.0,0.0
6049,786.0,1.0,1.0,14.0,103.0,5.0,0.0,0.0
6050,3658.0,1.0,0.0,9.0,268.0,1.0,330.0,1.0
6051,0.0,1.0,0.0,4.0,298.0,2.0,0.0,0.0
6052,423.0,1.0,0.0,30.0,134.0,24.0,0.0,0.0
6053,947.0,0.0,0.0,5.0,124.0,2.0,0.0,0.0
6054,324.0,1.0,0.0,8.0,340.0,2.0,312.0,4.0
6055,0.0,1.0,0.0,9.0,254.0,1.0,0.0,0.0
6056,1694.0,1.0,1.0,29.0,404.0,2.0,251.0,6.0
6057,2894.0,1.0,0.0,17.0,747.0,1.0,0.0,0.0
6058,2693.0,0.0,0.0,21.0,140.0,1.0,0.0,0.0
6059,644.0,0.0,0.0,28.0,54.0,3.0,160.0,13.0
6060,185.0,0.0,0.0,30.0,651.0,2.0,0.0,0.0
6061,1583.0,1.0,0.0,20.0,57.0,1.0,0.0,0.0
6062,2399.0,1.0,0.0,3.0,193.0,2.0,0.0,0.0
6063,1322.0,1.0,0.0,24.0,157.0,3.0,486.0,1.0
6064,194.0,0.0,1.0,30.0,61.0,5.0,0.0,0.0
6065,1221.0,0.0,0.0,12.0,97.0,1.0,0.0,0.0
6066,0.0,1.0,1.0,27.0,235.0,5.0,0.0,0.0
6067,256.0,0.0,0.0,21.0,135.0,2.0,0.0,0.0
6068,0.0,0.0,1.0,26.0,109.0,14.0,0.0,0.0
6069,1335.0,1.0,0.0,30.0,94.0,5.0,0.0,0.0
6070,682.0,0.0,0.0,5.0,251.0,1.0,0.0,0.0
6071,0.0,0.0,0.0,26.0,76.0,2.0,0.0,0.0
6072,3834.0,1.0,0.0,13.0,363.0,2.0,327.0,1.0
6073,5312.0,0.0,0.0,23.0,106.0,3.0,0.0,0.0
6074,4095.0,1.0,0.0,20.0,281.0,1.0,0.0,0.0
6075,0.0,0.0,0.0,13.0,78.0,2.0,0.0,0.0
6076,0.0,1.0,1.0,15.0,56.0,4.0,0.0,0.0
6077,525.0,0.0,0.0,13.0,127.0,2.0,0.0,0.0
6078,2.0,0.0,0.0,23.0,74.0,4.0,0.0,0.0
6079,0.0,0.0,1.0,7.0,161.0,1.0,0.0,0.0
6080,1500.0,0.0,1.0,20.0,109.0,3.0,0.0,0.0
6081,378.0,0.0,0.0,9.0,189.0,2.0,0.0,0.0
6082,552.0,1.0,0.0,5.0,648.0,2.0,0.0,0.0
6083,0.0,1.0,1.0,29.0,63.0,5.0,0.0,0.0
6084,0.0,0.0,1.0,28.0,160.0,3.0,0.0,0.0
6085,501.0,1.0,1.0,27.0,514.0,1.0,0.0,0.0
6086,5345.0,0.0,0.0,6.0,278.0,1.0,0.0,0.0
6087,1559.0,0.0,0.0,24.0,520.0,3.0,133.0,3.0
6088,0.0,1.0,0.0,15.0,217.0,2.0,0.0,0.0
6089,0.0,1.0,1.0,23.0,117.0,1.0,0.0,0.0
6090,1989.0,0.0,0.0,17.0,344.0,2.0,0.0,0.0
6091,598.0,1.0,0.0,17.0,365.0,1.0,324.0,1.0
6092,94.0,0.0,0.0,6.0,181.0,2.0,0.0,0.0
6093,3473.0,0.0,0.0,14.0,441.0,2.0,0.0,0.0
6094,349.0,1.0,0.0,7.0,226.0,2.0,0.0,0.0
6095,3876.0,0.0,0.0,21.0,54.0,1.0,0.0,0.0
6096,1934.0,0.0,0.0,12.0,140.0,1.0,0.0,0.0
6097,2.0,0.0,0.0,4.0,45.0,2.0,93.0,1.0
6098,9.0,1.0,0.0,14.0,165.0,1.0,0.0,0.0
6099,11.0,1.0,0.0,27.0,114.0,4.0,0.0,0.0
6100,60.0,0.0,0.0,7.0,274.0,2.0,0.0,0.0
6101,882.0,0.0,1.0,8.0,107.0,2.0,0.0,0.0
6102,499.0,1.0,1.0,29.0,181.0,1.0,0.0,0.0
6103,198.0,1.0,0.0,13.0,205.0,3.0,0.0,0.0
6104,2093.0,0.0,0.0,7.0,103.0,1.0,0.0,0.0
6105,74.0,1.0,0.0,26.0,152.0,2.0,0.0,0.0
6106,1220.0,0.0,0.0,28.0,307.0,2.0,0.0,0.0
6107,1342.0,1.0,0.0,23.0,109.0,2.0,0.0,0.0
6108,6134.0,0.0,0.0,6.0,127.0,2.0,0.0,0.0
6109,3680.0,0.0,0.0,16.0,131.0,1.0,0.0,0.0
6110,605.0,1.0,0.0,15.0,334.0,10.0,0.0,0.0
6111,104.0,1.0,0.0,8.0,285.0,1.0,0.0,0.0
6112,683.0,0.0,1.0,20.0,77.0,1.0,0.0,0.0
6113,48.0,1.0,0.0,14.0,132.0,2.0,0.0,0.0
6114,15.0,1.0,0.0,12.0,173.0,2.0,350.0,7.0
6115,6714.0,1.0,0.0,23.0,90.0,1.0,0.0,0.0
6116,623.0,1.0,0.0,6.0,97.0,2.0,0.0,0.0
6117,234.0,0.0,0.0,20.0,208.0,1.0,0.0,0.0
6118,599.0,1.0,0.0,29.0,461.0,2.0,0.0,0.0
6119,9916.0,1.0,0.0,21.0,306.0,1.0,0.0,0.0
6120,3160.0,0.0,0.0,18.0,719.0,13.0,0.0,0.0
6121,0.0,1.0,0.0,8.0,376.0,3.0,0.0,0.0
6122,2306.0,0.0,0.0,29.0,140.0,2.0,0.0,0.0
6123,2550.0,1.0,0.0,15.0,894.0,2.0,347.0,2.0
6124,701.0,0.0,1.0,3.0,269.0,2.0,0.0,0.0
6125,3244.0,0.0,0.0,2.0,141.0,1.0,5.0,1.0
6126,402.0,1.0,0.0,30.0,243.0,3.0,0.0,0.0
6127,6014.0,1.0,0.0,15.0,163.0,6.0,0.0,0.0
6128,0.0,1.0,0.0,29.0,339.0,2.0,0.0,0.0
6129,898.0,0.0,0.0,15.0,118.0,5.0,0.0,0.0
6130,863.0,1.0,1.0,27.0,355.0,1.0,0.0,0.0
6131,235.0,1.0,0.0,17.0,191.0,4.0,323.0,9.0
6132,12.0,0.0,0.0,7.0,173.0,2.0,0.0,0.0
6133,298.0,1.0,0.0,30.0,264.0,2.0,86.0,3.0
6134,3463.0,1.0,0.0,21.0,29.0,4.0,0.0,0.0
6135,13338.0,0.0,0.0,11.0,103.0,4.0,0.0,0.0
6136,391.0,1.0,1.0,23.0,34.0,2.0,0.0,0.0
6137,569.0,0.0,1.0,29.0,348.0,1.0,0.0,0.0
6138,54.0,1.0,0.0,13.0,116.0,1.0,0.0,0.0
6139,875.0,1.0,1.0,11.0,269.0,3.0,353.0,2.0
6140,631.0,0.0,0.0,11.0,95.0,1.0,0.0,0.0
6141,3434.0,1.0,1.0,9.0,337.0,1.0,0.0,0.0
6142,1610.0,0.0,0.0,12.0,71.0,1.0,0.0,0.0
6143,505.0,1.0,0.0,6.0,37.0,1.0,0.0,0.0
6144,11528.0,1.0,0.0,30.0,57.0,1.0,0.0,0.0
6145,102.0,1.0,0.0,14.0,114.0,1.0,0.0,0.0
6146,0.0,1.0,0.0,13.0,224.0,1.0,370.0,2.0
6147,0.0,1.0,0.0,24.0,140.0,2.0,0.0,0.0
6148,7298.0,0.0,0.0,11.0,36.0,2.0,0.0,0.0
6149,0.0,0.0,0.0,10.0,45.0,1.0,0.0,0.0
6150,909.0,1.0,1.0,25.0,250.0,3.0,0.0,0.0
6151,337.0,0.0,0.0,18.0,100.0,4.0,0.0,0.0
6152,829.0,1.0,1.0,18.0,48.0,1.0,188.0,1.0
6153,301.0,1.0,1.0,29.0,367.0,1.0,0.0,0.0
6154,147.0,0.0,0.0,12.0,203.0,1.0,0.0,0.0
6155,282.0,1.0,0.0,5.0,99.0,2.0,0.0,0.0
6156,1294.0,1.0,0.0,29.0,565.0,1.0,0.0,0.0
6157,0.0,1.0,0.0,11.0,275.0,2.0,307.0,1.0
6158,995.0,0.0,0.0,5.0,39.0,1.0,0.0,0.0
6159,532.0,0.0,0.0,31.0,73.0,2.0,0.0,0.0
6160,785.0,0.0,0.0,3.0,273.0,1.0,0.0,0.0
6161,3028.0,1.0,0.0,28.0,65.0,5.0,0.0,0.0
6162,1022.0,1.0,0.0,8.0,311.0,3.0,0.0,0.0
6163,0.0,0.0,0.0,11.0,308.0,7.0,0.0,0.0
6164,792.0,0.0,0.0,5.0,170.0,2.0,0.0,0.0
6165,490.0,1.0,0.0,7.0,31.0,1.0,363.0,2.0
6166,417.0,1.0,0.0,18.0,138.0,1.0,0.0,0.0
6167,2071.0,0.0,0.0,8.0,106.0,2.0,0.0,0.0
6168,1187.0,1.0,0.0,2.0,193.0,2.0,0.0,0.0
6169,280.0,1.0,0.0,14.0,162.0,3.0,0.0,0.0
6170,1236.0,0.0,0.0,29.0,300.0,2.0,0.0,0.0
6171,910.0,1.0,0.0,11.0,278.0,1.0,0.0,0.0
6172,0.0,1.0,1.0,18.0,174.0,2.0,0.0,0.0
6173,1333.0,0.0,0.0,2.0,120.0,1.0,0.0,0.0
6174,850.0,0.0,1.0,16.0,220.0,5.0,0.0,0.0
6175,3773.0,1.0,0.0,27.0,99.0,1.0,0.0,0.0
6176,460.0,0.0,0.0,28.0,56.0,1.0,0.0,0.0
6177,3140.0,1.0,1.0,21.0,7.0,5.0,0.0,0.0
6178,1028.0,1.0,1.0,17.0,319.0,1.0,0.0,0.0
6179,4264.0,1.0,0.0,28.0,882.0,1.0,0.0,0.0
6180,3932.0,1.0,0.0,8.0,40.0,2.0,0.0,0.0
6181,0.0,0.0,0.0,8.0,228.0,2.0,0.0,0.0
6182,1682.0,1.0,1.0,28.0,123.0,3.0,0.0,0.0
6183,814.0,0.0,1.0,28.0,69.0,12.0,0.0,0.0
6184,819.0,1.0,0.0,14.0,102.0,14.0,0.0,0.0
6185,1265.0,0.0,0.0,7.0,137.0,2.0,0.0,0.0
6186,514.0,0.0,0.0,2.0,270.0,1.0,0.0,0.0
6187,1764.0,0.0,1.0,26.0,119.0,6.0,0.0,0.0
6188,275.0,1.0,0.0,16.0,189.0,2.0,0.0,0.0
